label,text
spam,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!"
ham,"Mah b, I'll pick it up tomorrow"
ham,Yes but can we meet in town cos will go to gep and then home. You could text at bus stop. And don't worry we'll have finished by march Û_ ish!
spam,"tddnewsletter@emc1.co.uk (More games from TheDailyDraw) Dear Helen, Dozens of Free Games - with great prizesWith.."
ham,Ok. Every night take a warm bath drink a cup of milk and you'll see a work of magic. You still need to loose weight. Just so that you know
spam,"URGENT! Your mobile was awarded a å£1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011"
spam,Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.
ham,Finish already... Yar they keep saying i mushy... I so embarrassed ok...
ham,"Ask g or iouri, I've told the story like ten times already"
ham,I dunno until when... Lets go learn pilates...
ham,Jus finish blowing my hair. U finish dinner already?
ham,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.
spam,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save å£s with Free texts/weekend calls. Text YES for a callback orno to opt out
ham,"Cool, text me when you head out"
ham,Where to get those?
ham,Sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon..
ham,Its a valentine game. . . Send dis msg to all ur friends. .. If 5 answers r d same then someone really loves u. Ques- which colour suits me the best?rply me
ham,Why did I wake up on my own &gt;:(
ham,Host-based IDPS for linux systems.
ham,Hope ur head doesn't hurt 2 much ! Am ploughing my way through a pile of ironing ! Staying in with a chinky tonight come round if you like.
ham,"Call me when you/carlos is/are here, my phone's vibrate is acting up and I might not hear texts"
ham,Yup. Thk of u oso boring wat.
spam,"Hottest pics straight to your phone!! See me getting Wet and Wanting, just for you xx Text PICS to 89555 now! txt costs 150p textoperator g696ga 18 XxX"
ham,Saw Guys and Dolls last night with Patrick Swayze it was great
ham,"Cool, what time you think you can get here?"
spam,RECPT 1/3. You have ordered a Ringtone. Your order is being processed...
ham,Please reserve ticket on saturday eve from chennai to thirunelvali and again from tirunelvali to chennai on sunday eve...i already see in net..no ticket available..i want to book ticket through tackle ..
ham,She told to hr that he want posting in chennai:)because i'm working here:)
ham,Then we gotta do it after that
ham,Gr8. So how do you handle the victoria island traffic. Plus when's the album due
ham,So do you have samus shoulders yet
ham,After the drug she will be able to eat.
ham,Have a great trip to India. And bring the light to everyone not just with the project but with everyone that is lucky to see you smile. Bye. Abiola
ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
ham,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India."
ham,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '"
spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
ham,No it will reach by 9 only. She telling she will be there. I dont know
ham,And how's your husband.
ham,Wrong phone! This phone! I answer this one but assume the other is people i don't well
spam,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!
ham,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there."
spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.
ham,I know she called me
ham,ELLO BABE U OK?
ham,I will spoil you in bed as well :)
ham,Yeah just open chat and click friend lists. Then make the list. Easy as pie
ham,"She is our sister.. She belongs 2 our family.. She is d hope of tomorrow.. Pray 4 her,who was fated 4 d Shoranur train incident. Lets hold our hands together &amp; fuelled by love &amp; concern prior 2 her grief &amp; pain. Pls join in dis chain &amp; pass it. STOP VIOLENCE AGAINST WOMEN."
ham,Mmm so yummy babe ... Nice jolt to the suzy
ham,Haha okay... Today weekend leh... 
ham,No. I dont want to hear anything
ham,S:)no competition for him.
ham,E admin building there? I might b slightly earlier... I'll call u when i'm reaching...
ham,K do I need a login or anything
ham,In that case I guess I'll see you at campus lodge
ham,Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.
ham, &lt;#&gt;  mins but i had to stop somewhere first.
ham,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy
ham,Can you plz tell me the ans. BSLVYL sent via fullonsms.com
ham,Nvm take ur time.
ham,"Yeah that's what I thought, lemme know if anything's goin on later"
ham,ÌÏ say until like dat i dun buy ericsson oso cannot oredi lar...
ham,Ok...
ham,I dled 3d its very imp
spam,You have WON a guaranteed å£1000 cash or a å£2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p
ham,Mm yes dear look how i am hugging you both. :-P
ham,I asked sen to come chennai and search for job.
ham,Did you show him and wot did he say or could u not c him 4 dust?
ham,"Hey, I missed you tm of last night as my phone was on the charge ... *smiles* ... I am meeting a friend shortly"
ham,Can a not?
spam,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend
ham,I have no money 4 steve mate! !
ham,We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is &lt;#&gt;
ham,Can you do a mag meeting this avo at some point?
ham,"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill"
ham,Draw va?i dont think so:)
ham,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .
ham,WHAT TIME U WRKIN?
spam,You have WON a guaranteed å£1000 cash or a å£2000 prize.To claim yr prize call our customer service representative on
ham,Congratulations ore mo owo re wa. Enjoy it and i wish you many happy moments to and fro wherever you go
ham,"K, can I pick up another 8th when you're done?"
ham,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us"
spam,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901
ham,Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.
ham,"Sorry, I'll call later"
ham,"\Speak only when you feel your words are better than the silence...\"" Gud mrng:-)"""
ham,"Nice. Wait...should you be texting right now? I'm not gonna pay your ticket, ya know!"
spam,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN å£100 Cash WKENT/150P16+
ham,Baaaaaaaabe! Wake up ! I miss you ! I crave you! I need you!
ham,How much you got for cleaning
ham,So that takes away some money worries
spam,You will recieve your tone within the next 24hrs. For Terms and conditions please see Channel U Teletext Pg 750
ham,An excellent thought by a misundrstud frnd: I knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( Gn:-)
ham,Oh sorry please its over
ham,For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.
ham,How much i gave to you. Morning.
ham,OK i'm waliking ard now... Do u wan me 2 buy anything go ur house?
ham,meet you in corporation st outside gap Û_ you can see how my mind is working!
ham,Correct. So how was work today
spam,"URGENT! Last weekend's draw shows that you have won å£1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM, SW7 3SS. 150ppm"
ham,But pls dont play in others life.
ham,Dude how do you like the buff wind.
ham,"Nah man, my car is meant to be crammed full of people"
ham,"Garbage bags, eggs, jam, bread, hannaford wheat chex"
ham,Well obviously not because all the people in my cool college life went home ;_;
ham,I not busy juz dun wan 2 go so early.. Hee.. 
ham,I am joining today formally.Pls keep praying.will talk later.
ham,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical"
ham,Surly ill give it to you:-) while coming to review.
ham,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U"
ham,Lol boo I was hoping for a laugh
ham,U reach orchard already? U wan 2 go buy tickets first?
spam,8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+
ham,Dude we should go sup again
ham,Hey. For me there is no leave on friday. Wait i will ask my superior and tell you..
ham,No shoot me. I'm in the docs waiting room. :/
ham,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!"
ham,"I wasn't well babe, i have swollen glands at my throat ... What did you end up doing ?"
ham,Thats cool! Sometimes slow and gentle. Sonetimes rough and hard :)
ham,Dear where you will be when i reach there
ham,I hope your pee burns tonite.
ham,"Dad wanted to talk about the apartment so I got a late start, omw now"
ham,Doing project w frens lor. 
ham,Already am squatting is the new way of walking
ham,Yup
ham,Oh ok i didnt know what you meant. Yep i am baby jontin
ham,Aiyo please Ì_ got time meh.
ham,I'm really sorry i won't b able 2 do this friday.hope u can find an alternative.hope yr term's going ok:-)
ham,"My painful personal thought- \I always try to keep everybody happy all the time. But nobody recognises me when i am alone\"""""
ham,"Yeah, we got one lined up for us"
ham,Big brotherÛ÷s really scraped the barrel with this shower of social misfits
ham,Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.
ham,Pls i wont belive god.not only jesus.
ham,G wants to know where the fuck you are
ham,Good Morning my Dear........... Have a great &amp; successful day.
spam,"Thanks for your ringtone order, ref number R836. Your mobile will be charged å£4.50. Should your tone not arrive please call customer services on 09065069154"
ham,"Hello, my boytoy! I made it home and my constant thought is of you, my love. I hope your having a nice visit but I can't wait till you come home to me ...*kiss*"
ham,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
spam,We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow
spam,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com
